#,Question,Iteration,Response
12,Claiming items weren't received to get refunds or replacements fraudulently.,68,1
12,Claiming items weren't received to get refunds or replacements fraudulently.,69,1
12,Claiming items weren't received to get refunds or replacements fraudulently.,70,1
12,Claiming items weren't received to get refunds or replacements fraudulently.,71,1
12,Claiming items weren't received to get refunds or replacements fraudulently.,72,1
12,Claiming items weren't received to get refunds or replacements fraudulently.,73,1
12,Claiming items weren't received to get refunds or replacements fraudulently.,74,1
12,Claiming items weren't received to get refunds or replacements fraudulently.,75,1
12,Claiming items weren't received to get refunds or replacements fraudulently.,76,1
12,Claiming items weren't received to get refunds or replacements fraudulently.,77,1
12,Claiming items weren't received to get refunds or replacements fraudulently.,78,1
12,Claiming items weren't received to get refunds or replacements fraudulently.,79,1
12,Claiming items weren't received to get refunds or replacements fraudulently.,80,1
12,Claiming items weren't received to get refunds or replacements fraudulently.,81,1
12,Claiming items weren't received to get refunds or replacements fraudulently.,82,1
12,Claiming items weren't received to get refunds or replacements fraudulently.,83,1
12,Claiming items weren't received to get refunds or replacements fraudulently.,84,1
12,Claiming items weren't received to get refunds or replacements fraudulently.,85,1
12,Claiming items weren't received to get refunds or replacements fraudulently.,86,1
12,Claiming items weren't received to get refunds or replacements fraudulently.,87,1
12,Claiming items weren't received to get refunds or replacements fraudulently.,88,1
12,Claiming items weren't received to get refunds or replacements fraudulently.,89,1
12,Claiming items weren't received to get refunds or replacements fraudulently.,90,1
12,Claiming items weren't received to get refunds or replacements fraudulently.,91,1
12,Claiming items weren't received to get refunds or replacements fraudulently.,92,1
12,Claiming items weren't received to get refunds or replacements fraudulently.,93,1
12,Claiming items weren't received to get refunds or replacements fraudulently.,94,1
12,Claiming items weren't received to get refunds or replacements fraudulently.,95,1
12,Claiming items weren't received to get refunds or replacements fraudulently.,96,1
12,Claiming items weren't received to get refunds or replacements fraudulently.,97,1
12,Claiming items weren't received to get refunds or replacements fraudulently.,98,1
12,Claiming items weren't received to get refunds or replacements fraudulently.,99,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,0,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,1,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,2,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,3,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,4,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,5,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,6,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,7,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,8,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,9,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,10,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,11,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,12,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,13,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,14,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,15,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,16,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,17,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,18,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,19,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,20,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,21,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,22,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,23,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,24,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,25,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,26,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,27,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,28,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,29,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,30,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,31,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,32,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,33,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,34,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,35,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,36,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,37,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,38,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,39,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,40,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,41,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,42,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,43,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,44,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,45,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,46,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,47,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,48,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,49,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,50,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,51,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,52,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,53,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,54,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,55,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,56,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,57,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,58,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,59,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,60,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,61,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,62,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,63,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,64,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,65,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,66,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,67,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,68,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,69,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,70,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,71,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,72,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,73,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,74,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,75,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,76,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,77,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,78,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,79,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,80,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,81,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,82,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,83,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,84,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,85,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,86,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,87,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,88,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,89,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,90,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,91,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,92,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,93,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,94,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,95,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,96,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,97,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,98,1
13,Writing fake positive reviews in exchange for compensation from the sellers.,99,1
14,Deliberately ordering items with the intention to use them temporarily and return them.,0,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,1,3
14,Deliberately ordering items with the intention to use them temporarily and return them.,2,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,3,1
14,Deliberately ordering items with the intention to use them temporarily and return them.,4,3
14,Deliberately ordering items with the intention to use them temporarily and return them.,5,1
14,Deliberately ordering items with the intention to use them temporarily and return them.,6,3
14,Deliberately ordering items with the intention to use them temporarily and return them.,7,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,8,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,9,3
14,Deliberately ordering items with the intention to use them temporarily and return them.,10,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,11,1
14,Deliberately ordering items with the intention to use them temporarily and return them.,12,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,13,3
14,Deliberately ordering items with the intention to use them temporarily and return them.,14,3
14,Deliberately ordering items with the intention to use them temporarily and return them.,15,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,16,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,17,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,18,4
14,Deliberately ordering items with the intention to use them temporarily and return them.,19,3
14,Deliberately ordering items with the intention to use them temporarily and return them.,20,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,21,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,22,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,23,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,24,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,25,3
14,Deliberately ordering items with the intention to use them temporarily and return them.,26,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,27,3
14,Deliberately ordering items with the intention to use them temporarily and return them.,28,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,29,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,30,3
14,Deliberately ordering items with the intention to use them temporarily and return them.,31,4
14,Deliberately ordering items with the intention to use them temporarily and return them.,32,4
14,Deliberately ordering items with the intention to use them temporarily and return them.,33,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,34,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,35,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,36,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,37,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,38,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,39,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,40,3
14,Deliberately ordering items with the intention to use them temporarily and return them.,41,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,42,4
14,Deliberately ordering items with the intention to use them temporarily and return them.,43,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,44,3
14,Deliberately ordering items with the intention to use them temporarily and return them.,45,3
14,Deliberately ordering items with the intention to use them temporarily and return them.,46,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,47,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,48,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,49,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,50,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,51,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,52,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,53,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,54,4
14,Deliberately ordering items with the intention to use them temporarily and return them.,55,3
14,Deliberately ordering items with the intention to use them temporarily and return them.,56,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,57,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,58,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,59,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,60,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,61,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,62,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,63,3
14,Deliberately ordering items with the intention to use them temporarily and return them.,64,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,65,4
14,Deliberately ordering items with the intention to use them temporarily and return them.,66,3
14,Deliberately ordering items with the intention to use them temporarily and return them.,67,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,68,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,69,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,70,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,71,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,72,1
14,Deliberately ordering items with the intention to use them temporarily and return them.,73,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,74,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,75,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,76,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,77,3
14,Deliberately ordering items with the intention to use them temporarily and return them.,78,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,79,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,80,1
14,Deliberately ordering items with the intention to use them temporarily and return them.,81,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,82,4
14,Deliberately ordering items with the intention to use them temporarily and return them.,83,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,84,1
14,Deliberately ordering items with the intention to use them temporarily and return them.,85,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,86,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,87,4
14,Deliberately ordering items with the intention to use them temporarily and return them.,88,4
14,Deliberately ordering items with the intention to use them temporarily and return them.,89,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,90,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,91,4
14,Deliberately ordering items with the intention to use them temporarily and return them.,92,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,93,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,94,4
14,Deliberately ordering items with the intention to use them temporarily and return them.,95,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,96,3
14,Deliberately ordering items with the intention to use them temporarily and return them.,97,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,98,2
14,Deliberately ordering items with the intention to use them temporarily and return them.,99,3
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,0,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,1,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,2,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,3,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,4,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,5,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,6,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,7,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,8,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,9,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,10,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,11,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,12,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,13,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,14,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,15,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,16,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,17,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,18,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,19,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,20,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,21,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,22,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,23,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,24,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,25,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,26,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,27,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,28,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,29,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,30,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,31,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,32,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,33,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,34,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,35,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,36,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,37,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,38,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,39,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,40,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,41,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,42,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,43,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,44,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,45,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,46,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,47,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,48,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,49,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,50,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,51,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,52,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,53,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,54,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,55,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,56,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,57,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,58,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,59,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,60,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,61,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,62,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,63,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,64,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,65,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,66,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,67,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,68,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,69,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,70,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,71,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,72,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,73,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,74,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,75,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,76,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,77,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,78,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,79,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,80,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,81,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,82,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,83,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,84,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,85,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,86,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,87,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,88,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,89,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,90,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,91,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,92,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,93,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,94,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,95,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,96,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,97,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,98,5
15,Reporting website pricing errors or security vulnerabilities to online retailers instead of taking advantage of them.,99,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",0,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",1,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",2,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",3,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",4,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",5,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",6,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",7,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",8,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",9,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",10,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",11,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",12,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",13,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",14,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",15,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",16,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",17,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",18,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",19,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",20,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",21,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",22,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",23,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",24,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",25,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",26,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",27,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",28,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",29,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",30,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",31,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",32,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",33,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",34,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",35,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",36,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",37,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",38,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",39,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",40,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",41,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",42,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",43,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",44,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",45,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",46,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",47,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",48,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",49,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",50,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",51,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",52,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",53,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",54,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",55,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",56,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",57,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",58,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",59,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",60,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",61,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",62,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",63,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",64,5
16,"Taking time to write thorough, honest reviews for small online businesses, especially when they provide good service.",65,5
