#,questions,iterations,answers
31,Purchasing something made of recycled materials even though it is more expensive.,29,4
31,Purchasing something made of recycled materials even though it is more expensive.,30,4
31,Purchasing something made of recycled materials even though it is more expensive.,31,4
31,Purchasing something made of recycled materials even though it is more expensive.,32,4
31,Purchasing something made of recycled materials even though it is more expensive.,33,4
31,Purchasing something made of recycled materials even though it is more expensive.,34,4
31,Purchasing something made of recycled materials even though it is more expensive.,35,4
31,Purchasing something made of recycled materials even though it is more expensive.,36,4
31,Purchasing something made of recycled materials even though it is more expensive.,37,4
31,Purchasing something made of recycled materials even though it is more expensive.,38,4
31,Purchasing something made of recycled materials even though it is more expensive.,39,4
31,Purchasing something made of recycled materials even though it is more expensive.,40,4
31,Purchasing something made of recycled materials even though it is more expensive.,41,4
31,Purchasing something made of recycled materials even though it is more expensive.,42,4
31,Purchasing something made of recycled materials even though it is more expensive.,43,4
31,Purchasing something made of recycled materials even though it is more expensive.,44,4
31,Purchasing something made of recycled materials even though it is more expensive.,45,4
31,Purchasing something made of recycled materials even though it is more expensive.,46,4
31,Purchasing something made of recycled materials even though it is more expensive.,47,4
31,Purchasing something made of recycled materials even though it is more expensive.,48,4
31,Purchasing something made of recycled materials even though it is more expensive.,49,4
31,Purchasing something made of recycled materials even though it is more expensive.,50,4
31,Purchasing something made of recycled materials even though it is more expensive.,51,4
31,Purchasing something made of recycled materials even though it is more expensive.,52,4
31,Purchasing something made of recycled materials even though it is more expensive.,53,4
31,Purchasing something made of recycled materials even though it is more expensive.,54,4
31,Purchasing something made of recycled materials even though it is more expensive.,55,4
31,Purchasing something made of recycled materials even though it is more expensive.,56,4
31,Purchasing something made of recycled materials even though it is more expensive.,57,4
31,Purchasing something made of recycled materials even though it is more expensive.,58,4
31,Purchasing something made of recycled materials even though it is more expensive.,59,4
31,Purchasing something made of recycled materials even though it is more expensive.,60,4
31,Purchasing something made of recycled materials even though it is more expensive.,61,4
31,Purchasing something made of recycled materials even though it is more expensive.,62,4
31,Purchasing something made of recycled materials even though it is more expensive.,63,5
31,Purchasing something made of recycled materials even though it is more expensive.,64,4
31,Purchasing something made of recycled materials even though it is more expensive.,65,4
31,Purchasing something made of recycled materials even though it is more expensive.,66,4
31,Purchasing something made of recycled materials even though it is more expensive.,67,4
31,Purchasing something made of recycled materials even though it is more expensive.,68,4
31,Purchasing something made of recycled materials even though it is more expensive.,69,4
31,Purchasing something made of recycled materials even though it is more expensive.,70,4
31,Purchasing something made of recycled materials even though it is more expensive.,71,4
31,Purchasing something made of recycled materials even though it is more expensive.,72,5
31,Purchasing something made of recycled materials even though it is more expensive.,73,4
31,Purchasing something made of recycled materials even though it is more expensive.,74,4
31,Purchasing something made of recycled materials even though it is more expensive.,75,4
31,Purchasing something made of recycled materials even though it is more expensive.,76,4
31,Purchasing something made of recycled materials even though it is more expensive.,77,4
31,Purchasing something made of recycled materials even though it is more expensive.,78,4
31,Purchasing something made of recycled materials even though it is more expensive.,79,4
31,Purchasing something made of recycled materials even though it is more expensive.,80,4
31,Purchasing something made of recycled materials even though it is more expensive.,81,4
31,Purchasing something made of recycled materials even though it is more expensive.,82,4
31,Purchasing something made of recycled materials even though it is more expensive.,83,4
31,Purchasing something made of recycled materials even though it is more expensive.,84,4
31,Purchasing something made of recycled materials even though it is more expensive.,85,4
31,Purchasing something made of recycled materials even though it is more expensive.,86,4
31,Purchasing something made of recycled materials even though it is more expensive.,87,4
31,Purchasing something made of recycled materials even though it is more expensive.,88,4
31,Purchasing something made of recycled materials even though it is more expensive.,89,4
31,Purchasing something made of recycled materials even though it is more expensive.,90,5
31,Purchasing something made of recycled materials even though it is more expensive.,91,4
31,Purchasing something made of recycled materials even though it is more expensive.,92,4
31,Purchasing something made of recycled materials even though it is more expensive.,93,4
31,Purchasing something made of recycled materials even though it is more expensive.,94,4
31,Purchasing something made of recycled materials even though it is more expensive.,95,4
31,Purchasing something made of recycled materials even though it is more expensive.,96,4
31,Purchasing something made of recycled materials even though it is more expensive.,97,4
31,Purchasing something made of recycled materials even though it is more expensive.,98,4
31,Purchasing something made of recycled materials even though it is more expensive.,99,4
32,Buying only from companies that have a strong record of protecting the environment.,0,5
32,Buying only from companies that have a strong record of protecting the environment.,1,5
32,Buying only from companies that have a strong record of protecting the environment.,2,5
32,Buying only from companies that have a strong record of protecting the environment.,3,5
32,Buying only from companies that have a strong record of protecting the environment.,4,5
32,Buying only from companies that have a strong record of protecting the environment.,5,4
32,Buying only from companies that have a strong record of protecting the environment.,6,5
32,Buying only from companies that have a strong record of protecting the environment.,7,4
32,Buying only from companies that have a strong record of protecting the environment.,8,5
32,Buying only from companies that have a strong record of protecting the environment.,9,5
32,Buying only from companies that have a strong record of protecting the environment.,10,5
32,Buying only from companies that have a strong record of protecting the environment.,11,5
32,Buying only from companies that have a strong record of protecting the environment.,12,5
32,Buying only from companies that have a strong record of protecting the environment.,13,5
32,Buying only from companies that have a strong record of protecting the environment.,14,5
32,Buying only from companies that have a strong record of protecting the environment.,15,5
32,Buying only from companies that have a strong record of protecting the environment.,16,5
32,Buying only from companies that have a strong record of protecting the environment.,17,4
32,Buying only from companies that have a strong record of protecting the environment.,18,4
32,Buying only from companies that have a strong record of protecting the environment.,19,5
32,Buying only from companies that have a strong record of protecting the environment.,20,4
32,Buying only from companies that have a strong record of protecting the environment.,21,5
32,Buying only from companies that have a strong record of protecting the environment.,22,5
32,Buying only from companies that have a strong record of protecting the environment.,23,5
32,Buying only from companies that have a strong record of protecting the environment.,24,5
32,Buying only from companies that have a strong record of protecting the environment.,25,5
32,Buying only from companies that have a strong record of protecting the environment.,26,5
32,Buying only from companies that have a strong record of protecting the environment.,27,5
32,Buying only from companies that have a strong record of protecting the environment.,28,5
32,Buying only from companies that have a strong record of protecting the environment.,29,5
32,Buying only from companies that have a strong record of protecting the environment.,30,5
32,Buying only from companies that have a strong record of protecting the environment.,31,5
32,Buying only from companies that have a strong record of protecting the environment.,32,5
32,Buying only from companies that have a strong record of protecting the environment.,33,5
32,Buying only from companies that have a strong record of protecting the environment.,34,4
32,Buying only from companies that have a strong record of protecting the environment.,35,4
32,Buying only from companies that have a strong record of protecting the environment.,36,5
32,Buying only from companies that have a strong record of protecting the environment.,37,5
32,Buying only from companies that have a strong record of protecting the environment.,38,5
32,Buying only from companies that have a strong record of protecting the environment.,39,4
32,Buying only from companies that have a strong record of protecting the environment.,40,5
32,Buying only from companies that have a strong record of protecting the environment.,41,4
32,Buying only from companies that have a strong record of protecting the environment.,42,5
32,Buying only from companies that have a strong record of protecting the environment.,43,4
32,Buying only from companies that have a strong record of protecting the environment.,44,4
32,Buying only from companies that have a strong record of protecting the environment.,45,5
32,Buying only from companies that have a strong record of protecting the environment.,46,5
32,Buying only from companies that have a strong record of protecting the environment.,47,5
32,Buying only from companies that have a strong record of protecting the environment.,48,5
32,Buying only from companies that have a strong record of protecting the environment.,49,5
32,Buying only from companies that have a strong record of protecting the environment.,50,4
32,Buying only from companies that have a strong record of protecting the environment.,51,4
32,Buying only from companies that have a strong record of protecting the environment.,52,5
32,Buying only from companies that have a strong record of protecting the environment.,53,5
32,Buying only from companies that have a strong record of protecting the environment.,54,4
32,Buying only from companies that have a strong record of protecting the environment.,55,5
32,Buying only from companies that have a strong record of protecting the environment.,56,5
32,Buying only from companies that have a strong record of protecting the environment.,57,5
32,Buying only from companies that have a strong record of protecting the environment.,58,5
32,Buying only from companies that have a strong record of protecting the environment.,59,5
32,Buying only from companies that have a strong record of protecting the environment.,60,5
32,Buying only from companies that have a strong record of protecting the environment.,61,4
32,Buying only from companies that have a strong record of protecting the environment.,62,5
32,Buying only from companies that have a strong record of protecting the environment.,63,5
32,Buying only from companies that have a strong record of protecting the environment.,64,5
32,Buying only from companies that have a strong record of protecting the environment.,65,5
32,Buying only from companies that have a strong record of protecting the environment.,66,5
32,Buying only from companies that have a strong record of protecting the environment.,67,5
32,Buying only from companies that have a strong record of protecting the environment.,68,5
32,Buying only from companies that have a strong record of protecting the environment.,69,5
32,Buying only from companies that have a strong record of protecting the environment.,70,5
32,Buying only from companies that have a strong record of protecting the environment.,71,5
32,Buying only from companies that have a strong record of protecting the environment.,72,5
32,Buying only from companies that have a strong record of protecting the environment.,73,5
32,Buying only from companies that have a strong record of protecting the environment.,74,5
32,Buying only from companies that have a strong record of protecting the environment.,75,5
32,Buying only from companies that have a strong record of protecting the environment.,76,5
32,Buying only from companies that have a strong record of protecting the environment.,77,4
32,Buying only from companies that have a strong record of protecting the environment.,78,5
32,Buying only from companies that have a strong record of protecting the environment.,79,4
32,Buying only from companies that have a strong record of protecting the environment.,80,5
32,Buying only from companies that have a strong record of protecting the environment.,81,4
32,Buying only from companies that have a strong record of protecting the environment.,82,4
32,Buying only from companies that have a strong record of protecting the environment.,83,5
32,Buying only from companies that have a strong record of protecting the environment.,84,4
32,Buying only from companies that have a strong record of protecting the environment.,85,5
32,Buying only from companies that have a strong record of protecting the environment.,86,5
32,Buying only from companies that have a strong record of protecting the environment.,87,5
32,Buying only from companies that have a strong record of protecting the environment.,88,5
32,Buying only from companies that have a strong record of protecting the environment.,89,5
32,Buying only from companies that have a strong record of protecting the environment.,90,5
32,Buying only from companies that have a strong record of protecting the environment.,91,5
32,Buying only from companies that have a strong record of protecting the environment.,92,4
32,Buying only from companies that have a strong record of protecting the environment.,93,5
32,Buying only from companies that have a strong record of protecting the environment.,94,5
32,Buying only from companies that have a strong record of protecting the environment.,95,5
32,Buying only from companies that have a strong record of protecting the environment.,96,5
32,Buying only from companies that have a strong record of protecting the environment.,97,5
32,Buying only from companies that have a strong record of protecting the environment.,98,5
32,Buying only from companies that have a strong record of protecting the environment.,99,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",0,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",1,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",2,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",3,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",4,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",5,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",6,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",7,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",8,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",9,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",10,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",11,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",12,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",13,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",14,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",15,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",16,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",17,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",18,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",19,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",20,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",21,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",22,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",23,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",24,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",25,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",26,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",27,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",28,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",29,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",30,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",31,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",32,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",33,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",34,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",35,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",36,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",37,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",38,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",39,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",40,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",41,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",42,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",43,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",44,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",45,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",46,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",47,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",48,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",49,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",50,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",51,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",52,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",53,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",54,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",55,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",56,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",57,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",58,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",59,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",60,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",61,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",62,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",63,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",64,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",65,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",66,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",67,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",68,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",69,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",70,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",71,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",72,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",73,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",74,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",75,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",76,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",77,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",78,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",79,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",80,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",81,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",82,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",83,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",84,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",85,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",86,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",87,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",88,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",89,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",90,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",91,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",92,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",93,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",94,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",95,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",96,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",97,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",98,5
33,"Recycling materials such as cans, bottles, newspapers, etc.",99,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,0,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,1,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,2,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,3,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,4,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,5,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,6,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,7,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,8,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,9,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,10,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,11,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,12,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,13,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,14,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,15,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,16,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,17,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,18,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,19,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,20,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,21,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,22,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,23,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,24,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,25,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,26,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,27,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,28,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,29,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,30,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,31,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,32,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,33,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,34,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,35,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,36,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,37,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,38,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,39,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,40,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,41,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,42,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,43,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,44,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,45,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,46,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,47,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,48,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,49,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,50,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,51,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,52,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,53,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,54,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,55,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,56,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,57,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,58,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,59,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,60,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,61,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,62,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,63,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,64,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,65,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,66,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,67,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,68,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,69,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,70,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,71,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,72,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,73,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,74,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,75,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,76,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,77,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,78,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,79,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,80,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,81,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,82,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,83,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,84,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,85,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,86,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,87,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,88,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,89,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,90,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,91,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,92,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,93,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,94,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,95,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,96,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,97,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,98,5
34,Returning to the store and paying for an item that the cashier mistakenly did not charge you for.,99,5
35,Correcting a bill that has been miscalculated in your favor.,0,5
35,Correcting a bill that has been miscalculated in your favor.,1,5
35,Correcting a bill that has been miscalculated in your favor.,2,5
35,Correcting a bill that has been miscalculated in your favor.,3,5
35,Correcting a bill that has been miscalculated in your favor.,4,5
35,Correcting a bill that has been miscalculated in your favor.,5,5
35,Correcting a bill that has been miscalculated in your favor.,6,5
35,Correcting a bill that has been miscalculated in your favor.,7,5
35,Correcting a bill that has been miscalculated in your favor.,8,5
35,Correcting a bill that has been miscalculated in your favor.,9,5
35,Correcting a bill that has been miscalculated in your favor.,10,5
35,Correcting a bill that has been miscalculated in your favor.,11,5
35,Correcting a bill that has been miscalculated in your favor.,12,5
35,Correcting a bill that has been miscalculated in your favor.,13,5
35,Correcting a bill that has been miscalculated in your favor.,14,5
35,Correcting a bill that has been miscalculated in your favor.,15,5
35,Correcting a bill that has been miscalculated in your favor.,16,5
35,Correcting a bill that has been miscalculated in your favor.,17,5
35,Correcting a bill that has been miscalculated in your favor.,18,5
35,Correcting a bill that has been miscalculated in your favor.,19,5
35,Correcting a bill that has been miscalculated in your favor.,20,5
35,Correcting a bill that has been miscalculated in your favor.,21,5
35,Correcting a bill that has been miscalculated in your favor.,22,5
35,Correcting a bill that has been miscalculated in your favor.,23,5
35,Correcting a bill that has been miscalculated in your favor.,24,5
35,Correcting a bill that has been miscalculated in your favor.,25,5
35,Correcting a bill that has been miscalculated in your favor.,26,5
35,Correcting a bill that has been miscalculated in your favor.,27,5
35,Correcting a bill that has been miscalculated in your favor.,28,5
35,Correcting a bill that has been miscalculated in your favor.,29,5
35,Correcting a bill that has been miscalculated in your favor.,30,5
35,Correcting a bill that has been miscalculated in your favor.,31,5
35,Correcting a bill that has been miscalculated in your favor.,32,5
35,Correcting a bill that has been miscalculated in your favor.,33,5
35,Correcting a bill that has been miscalculated in your favor.,34,5
35,Correcting a bill that has been miscalculated in your favor.,35,5
35,Correcting a bill that has been miscalculated in your favor.,36,5
35,Correcting a bill that has been miscalculated in your favor.,37,5
35,Correcting a bill that has been miscalculated in your favor.,38,5
35,Correcting a bill that has been miscalculated in your favor.,39,5
35,Correcting a bill that has been miscalculated in your favor.,40,5
35,Correcting a bill that has been miscalculated in your favor.,41,5
35,Correcting a bill that has been miscalculated in your favor.,42,5
35,Correcting a bill that has been miscalculated in your favor.,43,5
35,Correcting a bill that has been miscalculated in your favor.,44,5
35,Correcting a bill that has been miscalculated in your favor.,45,5
35,Correcting a bill that has been miscalculated in your favor.,46,5
35,Correcting a bill that has been miscalculated in your favor.,47,5
35,Correcting a bill that has been miscalculated in your favor.,48,5
35,Correcting a bill that has been miscalculated in your favor.,49,5
35,Correcting a bill that has been miscalculated in your favor.,50,5
35,Correcting a bill that has been miscalculated in your favor.,51,5
35,Correcting a bill that has been miscalculated in your favor.,52,5
35,Correcting a bill that has been miscalculated in your favor.,53,5
35,Correcting a bill that has been miscalculated in your favor.,54,5
35,Correcting a bill that has been miscalculated in your favor.,55,5
35,Correcting a bill that has been miscalculated in your favor.,56,5
35,Correcting a bill that has been miscalculated in your favor.,57,5
35,Correcting a bill that has been miscalculated in your favor.,58,5
35,Correcting a bill that has been miscalculated in your favor.,59,5
35,Correcting a bill that has been miscalculated in your favor.,60,5
35,Correcting a bill that has been miscalculated in your favor.,61,5
35,Correcting a bill that has been miscalculated in your favor.,62,5
35,Correcting a bill that has been miscalculated in your favor.,63,5
35,Correcting a bill that has been miscalculated in your favor.,64,5
35,Correcting a bill that has been miscalculated in your favor.,65,5
35,Correcting a bill that has been miscalculated in your favor.,66,5
35,Correcting a bill that has been miscalculated in your favor.,67,5
35,Correcting a bill that has been miscalculated in your favor.,68,5
35,Correcting a bill that has been miscalculated in your favor.,69,5
35,Correcting a bill that has been miscalculated in your favor.,70,5
35,Correcting a bill that has been miscalculated in your favor.,71,5
35,Correcting a bill that has been miscalculated in your favor.,72,5
35,Correcting a bill that has been miscalculated in your favor.,73,5
35,Correcting a bill that has been miscalculated in your favor.,74,5
35,Correcting a bill that has been miscalculated in your favor.,75,5
35,Correcting a bill that has been miscalculated in your favor.,76,5
35,Correcting a bill that has been miscalculated in your favor.,77,5
35,Correcting a bill that has been miscalculated in your favor.,78,5
35,Correcting a bill that has been miscalculated in your favor.,79,5
35,Correcting a bill that has been miscalculated in your favor.,80,5
35,Correcting a bill that has been miscalculated in your favor.,81,5
35,Correcting a bill that has been miscalculated in your favor.,82,5
35,Correcting a bill that has been miscalculated in your favor.,83,5
35,Correcting a bill that has been miscalculated in your favor.,84,5
35,Correcting a bill that has been miscalculated in your favor.,85,5
35,Correcting a bill that has been miscalculated in your favor.,86,5
35,Correcting a bill that has been miscalculated in your favor.,87,5
35,Correcting a bill that has been miscalculated in your favor.,88,5
